person_id,sex,race,age,juv_fel_count,juv_misd_count,juv_other_count,priors_count,is_recid
9909,Male,African-American,28,0,1,0,11,1
7757,Male,Hispanic,34,0,0,0,1,0
4054,Male,African-American,22,0,0,0,0,0
10588,Male,Hispanic,25,0,0,0,1,0
5582,Male,African-American,42,0,0,0,10,0
11319,Male,African-American,28,0,0,0,5,0
7886,Male,Caucasian,48,0,0,0,1,0
9693,Male,Hispanic,26,0,0,1,0,0
11722,Male,African-American,32,0,0,0,4,1
11614,Male,Hispanic,35,0,0,0,0,0
9895,Male,African-American,29,3,0,1,5,0
3590,Female,Caucasian,35,0,0,0,3,0
6217,Male,Caucasian,42,0,0,0,0,0
3331,Male,African-American,26,0,0,0,3,1
8519,Male,Caucasian,54,0,0,0,0,0
9563,Male,Caucasian,22,0,0,0,1,0
1562,Male,Hispanic,26,0,0,0,0,0
1138,Female,African-American,25,0,0,0,1,0
6653,Female,Caucasian,30,0,0,0,4,0
9210,Male,Hispanic,24,1,0,0,4,1
172,Male,African-American,30,0,0,0,3,0
4261,Male,African-American,23,0,0,0,6,0
2022,Male,Hispanic,60,0,0,0,2,0
5145,Male,African-American,27,1,0,0,2,1
10932,Male,African-American,37,0,0,0,4,0
4219,Male,African-American,35,0,0,0,0,0
4520,Female,African-American,30,0,0,0,3,1
2369,Male,African-American,30,0,0,0,0,0
11000,Female,African-American,33,0,0,0,3,0
9901,Male,African-American,24,0,0,0,0,0
7351,Male,Hispanic,40,0,0,0,0,0
10538,Male,African-American,23,0,0,0,1,0
10497,Male,Other,22,0,0,0,1,1
3151,Male,Hispanic,34,0,0,0,9,0
141,Male,Caucasian,30,0,0,1,6,0
11116,Male,African-American,21,0,0,0,0,1
7490,Female,African-American,31,0,0,0,1,0
7799,Male,African-American,25,0,0,0,11,1
2995,Male,African-American,58,0,0,0,16,1
2700,Male,African-American,22,0,0,0,0,0
3491,Male,Hispanic,35,0,0,0,0,0
10207,Male,African-American,35,0,0,0,9,0
7151,Male,African-American,42,0,1,0,5,1
2100,Male,Caucasian,44,0,0,0,0,0
2861,Male,Hispanic,30,0,0,0,9,0
6459,Male,African-American,59,0,0,0,15,1
6516,Male,Caucasian,34,0,0,0,3,0
994,Male,Hispanic,23,0,0,0,0,0
10520,Female,African-American,24,0,0,0,0,1
10321,Male,African-American,27,0,0,0,1,0
11228,Male,Caucasian,34,0,0,0,1,1
1083,Female,African-American,49,0,0,0,0,0
8491,Male,African-American,50,0,0,0,7,0
4402,Male,Hispanic,42,0,0,0,0,0
2656,Male,Caucasian,58,0,0,0,1,0
8593,Male,Other,34,0,0,0,0,1
9061,Male,African-American,20,0,3,0,3,1
5875,Male,African-American,22,0,0,0,0,1
9572,Male,Hispanic,27,0,0,0,0,0
2045,Female,Caucasian,22,0,0,1,1,0
3615,Male,African-American,29,0,0,0,4,0
10187,Male,African-American,48,0,0,0,0,0
273,Male,African-American,39,0,0,0,3,0
4699,Male,African-American,21,1,0,1,1,1
4045,Female,Caucasian,45,0,0,0,1,1
26,Male,African-American,21,0,0,0,1,1
3386,Male,Caucasian,35,0,0,0,6,1
2438,Male,Asian,67,0,0,0,0,0
9954,Male,Hispanic,60,0,0,0,1,0
7496,Male,Caucasian,24,0,0,0,0,0
7031,Female,Caucasian,23,0,0,0,1,0
7393,Male,African-American,20,0,0,0,0,1
1579,Male,Caucasian,55,0,0,0,0,0
104,Male,African-American,34,0,0,0,0,0
4739,Male,African-American,25,0,13,1,21,1
8568,Male,African-American,24,0,0,3,4,1
1507,Female,Other,34,0,0,0,1,0
8417,Female,African-American,24,0,0,0,0,0
7730,Male,Caucasian,30,0,0,0,2,1
9674,Male,Caucasian,22,0,1,2,4,1
1062,Male,African-American,37,0,0,0,6,0
2409,Male,African-American,33,0,0,0,4,0
5374,Male,Other,20,0,2,1,3,1
7359,Male,Caucasian,21,0,0,0,1,0
9942,Male,Hispanic,46,0,0,0,0,0
6228,Male,Caucasian,64,0,0,0,0,0
8826,Male,African-American,54,0,0,0,13,0
8364,Male,Other,56,0,0,0,0,0
3152,Female,Caucasian,43,0,0,0,7,0
1711,Female,Caucasian,40,0,0,0,0,0
11014,Male,African-American,47,0,0,0,18,0
1500,Female,Hispanic,51,0,0,0,0,0
4719,Male,Caucasian,29,0,0,0,0,0
10427,Male,Caucasian,56,0,0,0,1,0
7829,Male,African-American,24,0,0,0,0,0
7622,Male,African-American,24,0,1,0,3,1
4986,Female,African-American,27,0,0,0,1,0
1561,Male,African-American,35,0,0,0,0,0
11425,Male,African-American,33,0,0,0,3,0
2817,Male,Caucasian,27,0,0,0,1,0
2688,Male,African-American,34,0,0,1,3,1
6812,Male,Caucasian,24,0,0,1,1,0
9527,Male,African-American,36,0,0,0,2,0
4891,Female,Caucasian,27,0,0,0,1,0
10950,Male,Caucasian,60,0,0,0,0,1
7392,Male,African-American,51,0,0,0,2,0
5243,Male,African-American,23,0,0,0,0,1
2215,Male,African-American,22,0,0,0,3,1
10333,Male,Other,40,0,0,0,1,0
5389,Male,African-American,21,0,0,1,1,0
5562,Male,Hispanic,31,0,0,0,0,0
121,Male,Caucasian,50,0,0,0,0,0
1035,Male,Caucasian,65,0,0,0,2,0
881,Female,Caucasian,49,0,0,0,2,1
10522,Female,Caucasian,67,0,0,0,0,0
5280,Male,Caucasian,31,0,0,0,3,1
6567,Male,Caucasian,60,0,0,0,2,0
9796,Male,Other,54,0,0,0,2,1
3239,Male,African-American,27,0,0,0,4,0
4293,Male,Other,24,0,1,9,2,1
5039,Male,African-American,34,0,0,0,0,0
1641,Male,African-American,32,0,0,0,0,0
9250,Male,Other,62,0,0,0,1,0
7095,Male,Hispanic,26,0,0,0,1,0
10491,Male,Caucasian,29,0,0,0,1,0
1059,Male,African-American,24,0,0,0,1,0
847,Male,African-American,26,0,0,1,3,1
7878,Female,African-American,27,0,0,0,0,0
6538,Male,Caucasian,36,0,0,0,0,1
4116,Male,African-American,36,0,0,0,1,1
6028,Female,African-American,43,1,0,0,5,0
5845,Male,African-American,47,0,0,0,1,0
7405,Female,Caucasian,24,0,0,0,9,1
2536,Male,African-American,57,0,0,0,27,0
5511,Female,Caucasian,43,0,0,0,0,0
10653,Male,African-American,64,0,0,0,0,0
1100,Male,African-American,31,0,0,0,1,0
4208,Male,African-American,34,0,0,0,0,0
2581,Male,African-American,25,0,0,0,7,1
2393,Male,African-American,22,0,0,0,0,0
1379,Male,African-American,22,0,0,0,1,1
8020,Male,African-American,29,0,0,0,7,0
11142,Male,Caucasian,45,0,0,0,0,0
2138,Male,African-American,34,0,2,1,19,1
5306,Female,Other,39,0,0,0,0,0
6436,Male,Hispanic,31,0,0,0,0,0
11468,Male,Caucasian,68,0,0,0,0,0
1502,Male,Caucasian,41,0,0,0,0,0
9752,Female,African-American,19,0,0,0,1,1
961,Female,Hispanic,22,0,0,0,0,0
6738,Female,African-American,44,0,0,0,4,0
8290,Male,African-American,22,1,0,0,12,1
2445,Male,African-American,31,0,0,0,5,1
8191,Male,African-American,21,0,0,0,0,0
7993,Female,Caucasian,40,0,0,0,3,1
6835,Male,Hispanic,57,0,0,0,3,0
4079,Male,Caucasian,36,0,0,1,1,0
1698,Female,Caucasian,22,0,0,0,0,0
9364,Male,African-American,50,0,0,0,15,0
3486,Female,African-American,27,0,0,0,3,0
10425,Female,African-American,33,0,0,0,6,1
9120,Male,African-American,20,1,0,0,1,0
3572,Male,African-American,40,0,0,0,0,0
4607,Male,Asian,61,0,0,0,1,0
545,Female,Other,20,1,0,0,1,0
2386,Male,African-American,28,0,0,0,0,1
5965,Female,Caucasian,24,0,0,1,7,1
1153,Female,Caucasian,20,0,0,0,1,1
2007,Male,African-American,57,0,0,0,16,0
8493,Male,African-American,22,0,1,0,2,0
3577,Male,African-American,38,0,0,0,4,0
3482,Female,Caucasian,29,0,0,0,0,0
3445,Male,Caucasian,28,0,0,0,1,0
10787,Female,African-American,45,0,0,0,9,1
8845,Male,Other,21,0,0,0,0,0
1980,Male,African-American,37,0,0,0,1,0
7964,Male,African-American,33,0,0,0,0,0
187,Male,African-American,56,0,0,0,8,0
9960,Female,African-American,25,0,0,0,0,0
8118,Male,African-American,34,0,0,0,4,0
3188,Male,Other,51,0,0,0,2,0
4698,Male,African-American,54,0,0,0,10,0
5299,Male,African-American,58,0,0,0,17,0
3831,Male,Caucasian,21,0,0,0,0,1
138,Male,Caucasian,26,0,0,0,7,1
3463,Male,Caucasian,39,0,0,0,1,0
6295,Male,Caucasian,26,0,0,0,0,0
1658,Female,Hispanic,54,0,0,0,0,0
3747,Male,Caucasian,37,0,0,0,1,0
6488,Female,Caucasian,50,0,0,0,0,0
10202,Female,African-American,25,0,0,0,1,1
10061,Male,African-American,34,0,0,0,0,0
2913,Male,African-American,30,0,3,0,18,0
4058,Male,Caucasian,45,0,0,0,1,0
6275,Male,African-American,22,0,0,0,0,0
10884,Male,Caucasian,28,0,0,0,11,1
725,Male,African-American,44,0,0,0,3,0
8958,Male,Caucasian,46,0,0,0,1,0
5122,Male,African-American,22,0,4,0,7,1
2948,Male,Other,29,0,0,0,0,0
1556,Male,African-American,27,2,1,0,5,1
6482,Male,African-American,34,0,0,0,5,1
5522,Female,Other,26,0,0,0,1,0
11635,Female,Caucasian,31,0,0,0,0,0
1942,Male,Caucasian,28,0,0,0,2,0
2032,Male,African-American,22,0,0,0,2,0
10657,Male,Caucasian,26,0,0,0,1,0
3955,Male,Hispanic,34,0,0,0,0,0
3265,Female,Caucasian,47,0,0,0,0,0
4331,Male,African-American,50,0,0,2,24,1
3322,Male,African-American,22,0,0,0,0,1
8644,Female,African-American,41,0,0,0,0,0
5434,Male,African-American,50,0,0,0,2,1
11366,Male,Caucasian,50,0,0,0,1,0
2633,Male,African-American,45,0,0,0,15,1
6423,Male,African-American,58,0,0,0,12,0
10750,Female,Caucasian,52,0,0,0,0,0
1480,Male,Caucasian,27,0,0,0,4,0
9139,Male,Caucasian,45,0,0,0,7,0
7463,Male,African-American,58,0,0,0,0,0
5111,Male,African-American,25,0,0,0,1,0
10341,Male,African-American,29,2,0,1,7,0
2261,Female,African-American,50,0,0,0,1,0
8790,Male,Asian,52,0,0,0,0,0
9863,Male,African-American,20,0,0,1,1,0
7609,Male,Caucasian,30,0,0,0,7,0
2337,Female,African-American,31,0,0,0,0,0
7342,Male,Caucasian,41,0,0,0,0,1
2623,Male,African-American,37,0,0,0,8,0
3625,Male,African-American,42,0,0,0,2,0
2796,Male,Caucasian,53,0,0,0,3,0
11097,Male,African-American,21,0,0,0,1,0
619,Male,African-American,31,0,0,0,4,0
900,Female,Caucasian,21,0,0,0,0,0
8701,Male,African-American,43,0,0,0,4,1
10660,Male,Hispanic,23,0,0,0,0,1
1836,Female,Caucasian,33,0,0,0,0,0
3134,Male,African-American,24,0,0,0,1,1
5889,Female,African-American,52,0,0,0,2,1
8950,Female,Other,48,0,0,0,0,0
5454,Female,Caucasian,25,0,0,0,0,1
7731,Male,Hispanic,28,0,0,0,7,0
10257,Female,Other,33,0,0,0,0,0
379,Female,Hispanic,31,0,0,0,0,0
6447,Male,African-American,23,0,0,0,0,0
3091,Female,Caucasian,36,0,0,0,1,0
7548,Male,African-American,37,0,0,0,0,0
11621,Male,Other,65,0,0,0,0,0
399,Female,African-American,52,0,0,0,0,0
11458,Male,African-American,37,0,0,0,8,1
6492,Male,Caucasian,30,0,0,0,1,0
4455,Male,Hispanic,32,0,0,1,1,1
7275,Female,Caucasian,39,0,0,0,0,0
9158,Female,Other,27,0,0,0,0,1
442,Male,Caucasian,33,0,0,0,1,1
9207,Male,African-American,25,0,0,0,1,0
4260,Male,African-American,26,0,1,0,5,0
9408,Female,Other,55,0,0,0,5,1
4022,Female,Caucasian,22,0,1,1,2,0
69,Male,African-American,34,0,0,0,4,1
2247,Male,African-American,31,3,0,0,6,1
157,Male,Caucasian,30,0,0,0,0,0
3912,Male,Caucasian,35,0,0,0,4,0
5971,Male,Caucasian,47,0,0,0,3,0
7371,Male,Caucasian,25,0,0,0,0,0
949,Female,Caucasian,19,0,0,0,2,1
3159,Male,Caucasian,42,0,0,0,0,0
290,Male,African-American,25,0,0,0,3,0
11459,Male,African-American,38,0,0,0,4,1
6793,Female,Caucasian,38,0,0,0,2,0
3653,Male,African-American,26,0,0,0,0,0
2223,Male,Other,51,0,0,0,2,0
8561,Male,Caucasian,21,0,0,0,0,0
1676,Female,Caucasian,54,0,0,0,1,0
5208,Male,African-American,25,0,0,0,0,1
5449,Male,Caucasian,32,0,0,0,1,0
8458,Male,Caucasian,45,0,0,0,2,0
10865,Male,Caucasian,74,0,0,0,2,0
4155,Male,African-American,23,0,0,0,5,1
10283,Male,African-American,27,0,0,0,6,1
8732,Male,African-American,32,0,0,0,2,0
9725,Male,Other,48,0,0,0,0,0
2189,Male,African-American,23,0,0,0,0,0
3174,Male,Other,21,0,0,0,0,1
7849,Male,Caucasian,44,0,0,0,1,0
1305,Male,African-American,36,0,0,0,9,0
3403,Male,African-American,34,0,0,0,5,1
2712,Male,African-American,37,0,0,0,1,0
8497,Male,African-American,29,0,0,0,1,0
3978,Female,Caucasian,24,0,0,0,1,0
10641,Male,African-American,22,0,0,0,3,1
6633,Male,Caucasian,30,0,0,0,3,0
10370,Female,Caucasian,26,0,0,0,0,0
9118,Male,Other,30,0,0,0,0,0
1625,Male,African-American,21,0,0,0,0,1
10083,Male,Caucasian,33,0,0,0,0,0
21,Male,Hispanic,37,0,0,0,0,0
10770,Male,Caucasian,51,0,0,0,0,0
2187,Male,African-American,42,0,0,0,3,0
190,Male,African-American,33,0,0,0,19,1
2694,Male,Caucasian,28,0,0,0,1,0
814,Male,Caucasian,32,0,0,0,1,1
10850,Male,African-American,23,0,0,0,3,0
2226,Male,Caucasian,31,1,0,0,2,1
2733,Male,Other,59,0,0,0,1,0
8108,Male,Caucasian,29,0,0,0,1,0
1705,Male,African-American,30,0,0,0,10,0
7256,Male,African-American,40,0,0,0,5,0
4680,Male,Hispanic,34,0,0,0,0,0
11059,Male,Caucasian,35,0,0,0,0,0
8933,Male,Caucasian,25,0,0,0,4,1
819,Male,African-American,21,0,0,0,0,0
10954,Female,Caucasian,22,0,0,0,1,0
4359,Male,African-American,23,0,0,0,2,0
4589,Male,Hispanic,23,0,0,0,0,0
2898,Female,Caucasian,31,0,0,0,0,0
9881,Female,Caucasian,52,0,0,0,23,1
8431,Female,Caucasian,26,0,0,0,1,0
8712,Female,Caucasian,34,0,0,0,1,0
7097,Male,African-American,25,2,3,0,8,0
2273,Male,Caucasian,19,0,0,0,0,0
400,Female,African-American,23,0,0,0,0,1
57,Male,African-American,51,0,0,0,2,0
5057,Female,African-American,49,0,0,0,1,0
199,Male,Caucasian,28,0,0,0,2,0
5068,Male,Caucasian,31,0,0,0,0,0
6592,Female,Caucasian,59,0,0,0,0,0
4344,Female,African-American,40,0,0,0,0,0
2791,Female,African-American,46,0,0,0,0,0
10754,Female,Hispanic,22,0,0,0,0,0
4294,Male,Hispanic,24,0,0,0,0,0
8743,Male,African-American,30,6,0,0,8,1
4967,Male,African-American,32,0,3,0,10,1
2982,Male,African-American,48,0,0,0,5,1
258,Female,African-American,32,0,0,0,5,0
4604,Male,Hispanic,48,0,0,0,1,0
3632,Male,African-American,30,0,0,0,2,0
9136,Male,African-American,26,0,0,0,5,0
3489,Female,African-American,24,0,0,0,1,0
3900,Female,African-American,35,0,0,0,0,0
10815,Male,African-American,28,0,0,0,0,0
6159,Male,African-American,31,0,0,0,15,0
813,Male,African-American,25,0,1,0,6,1
2306,Male,Caucasian,56,0,0,0,1,0
662,Female,Caucasian,24,0,0,0,0,0
3135,Male,African-American,25,0,0,1,7,0
8848,Male,African-American,58,0,0,0,2,0
11606,Male,Hispanic,29,0,0,0,2,0
7011,Male,African-American,51,0,0,0,8,0
11619,Female,African-American,51,0,0,0,2,1
5638,Male,Hispanic,37,0,0,0,2,1
7020,Male,Caucasian,30,0,0,0,0,1
10624,Male,African-American,28,0,0,0,0,1
7154,Male,Caucasian,56,0,0,0,1,0
7077,Male,African-American,31,0,0,0,8,1
247,Male,Caucasian,33,0,0,0,0,0
1586,Male,Caucasian,29,0,0,0,2,0
2550,Male,Caucasian,33,0,0,0,0,0
1680,Male,Caucasian,50,0,0,0,8,0
4306,Male,African-American,22,0,1,1,3,1
5600,Male,African-American,25,0,0,0,0,1
4443,Female,Caucasian,28,0,0,0,0,0
6265,Male,African-American,55,0,0,0,0,0
285,Female,Other,52,0,0,0,0,1
10752,Female,Caucasian,44,0,0,0,4,0
11412,Male,Hispanic,20,0,0,2,0,0
8509,Male,African-American,20,0,0,1,1,0
4299,Female,Caucasian,51,0,0,0,14,0
7524,Female,Hispanic,32,0,0,0,0,0
2608,Male,African-American,26,0,0,0,0,1
3539,Male,African-American,38,0,0,0,3,0
7488,Male,African-American,21,0,0,0,0,1
10103,Male,Caucasian,42,0,0,0,5,0
919,Male,Hispanic,36,0,0,0,1,1
8962,Male,Caucasian,32,0,0,0,0,0
6589,Female,African-American,27,0,0,0,1,1
6152,Male,African-American,26,0,0,0,0,0
7273,Female,Caucasian,39,0,0,0,1,0
2986,Male,African-American,30,0,0,0,0,0
10514,Male,Caucasian,21,0,0,0,0,0
1090,Female,Caucasian,37,0,0,0,0,0
2001,Female,African-American,24,0,0,0,0,0
8517,Male,African-American,23,0,0,0,0,1
6010,Male,Caucasian,51,0,0,0,0,0
6924,Male,African-American,23,0,0,0,2,1
7109,Male,Caucasian,55,0,0,0,0,0
9540,Male,African-American,29,0,0,0,3,1
6432,Female,Caucasian,42,0,0,0,3,0
7535,Male,African-American,37,0,0,0,1,1
7450,Male,African-American,32,0,0,0,13,1
107,Male,African-American,29,0,0,0,5,1
7355,Female,Caucasian,35,0,0,0,2,0
2406,Female,African-American,70,0,0,0,1,0
8455,Male,African-American,21,0,0,0,0,0
6767,Male,Other,54,0,0,0,0,0
11692,Male,African-American,20,1,0,3,1,1
618,Male,African-American,35,0,6,3,29,0
10995,Male,African-American,20,0,0,0,0,0
10293,Male,Caucasian,23,0,0,0,1,0
2690,Female,Caucasian,53,0,0,0,4,1
4484,Male,Hispanic,60,0,0,0,0,0
680,Male,African-American,38,0,0,0,5,0
1876,Female,Caucasian,45,0,0,0,3,0
3742,Male,African-American,29,0,0,0,6,1
4360,Male,Caucasian,51,0,0,0,0,0
7970,Male,Caucasian,50,0,0,0,1,0
3128,Female,Caucasian,27,0,0,0,4,0
5188,Male,African-American,27,0,4,4,9,1
11240,Male,Caucasian,39,0,0,0,0,0
7686,Male,Other,48,0,0,0,1,0
4687,Male,Other,24,0,0,0,2,0
9489,Male,Caucasian,24,0,0,0,0,0
11205,Male,African-American,22,0,0,0,2,1
4655,Male,Caucasian,31,0,0,0,10,0
5664,Female,African-American,33,0,0,0,2,0
7660,Male,African-American,23,0,0,0,0,0
4014,Male,African-American,34,1,0,0,11,1
11649,Male,Caucasian,23,0,0,0,1,0
6297,Female,Caucasian,25,0,0,0,6,0
5276,Male,Caucasian,48,0,0,0,1,0
1286,Male,Caucasian,24,0,2,0,3,1
3059,Male,African-American,32,0,0,0,1,0
5152,Male,African-American,26,0,0,0,1,1
1902,Female,Caucasian,29,0,0,0,8,0
7125,Female,African-American,29,0,0,0,5,1
10684,Male,African-American,63,0,0,0,4,0
11277,Male,African-American,31,0,0,0,2,0
4979,Male,African-American,42,0,0,0,6,1
5461,Male,African-American,35,0,0,0,1,0
10344,Male,African-American,29,0,0,0,0,0
10776,Male,Hispanic,41,0,0,0,5,0
5052,Male,Caucasian,44,0,0,0,0,0
3921,Male,Other,28,0,0,0,12,0
2056,Male,African-American,30,0,0,0,6,0
942,Female,Caucasian,28,0,0,0,0,0
4436,Male,African-American,23,0,0,0,4,1
2810,Male,Caucasian,29,0,0,0,0,0
7831,Female,Caucasian,22,0,0,0,1,0
8951,Female,African-American,22,0,0,0,0,0
8085,Male,African-American,20,0,0,0,0,1
8527,Female,Caucasian,50,0,0,0,7,1
4084,Male,African-American,30,0,1,0,10,0
7871,Male,African-American,19,0,0,0,1,1
3229,Male,Caucasian,26,0,0,0,2,0
6044,Male,African-American,19,0,0,0,3,1
4181,Male,African-American,32,2,0,0,26,1
280,Female,Caucasian,38,0,0,0,2,1
3357,Male,African-American,43,0,0,0,0,0
5308,Male,Other,36,0,0,0,8,0
1473,Male,African-American,26,0,0,0,0,1
7073,Male,African-American,31,0,0,0,4,1
10562,Female,African-American,24,0,0,0,1,0
251,Female,Caucasian,49,0,0,0,6,0
1377,Male,African-American,39,0,0,1,6,1
8631,Male,African-American,57,0,0,0,2,0
11371,Male,African-American,44,0,0,0,0,0
7586,Male,Other,44,0,0,0,0,0
7387,Male,Caucasian,43,0,0,0,12,0
6261,Male,African-American,53,0,0,0,1,0
8833,Female,Caucasian,45,0,0,0,2,0
1760,Male,Caucasian,35,0,0,0,4,1
5964,Female,African-American,23,0,0,0,1,0
9647,Male,African-American,32,0,0,0,5,0
9095,Male,Caucasian,37,0,0,0,3,0
3685,Male,African-American,36,0,0,0,1,1
1637,Male,African-American,34,0,0,0,1,0
5662,Male,African-American,28,0,0,0,14,0
756,Female,Caucasian,59,0,0,0,0,0
8566,Male,African-American,24,1,7,0,13,0
1205,Male,African-American,63,0,0,0,0,0
10889,Male,African-American,56,0,0,0,4,0
4999,Male,African-American,33,0,0,0,2,1
7869,Female,African-American,23,0,0,0,2,1
2972,Male,African-American,50,0,0,0,0,0
1300,Female,Caucasian,21,0,0,0,0,0
8705,Female,African-American,22,0,0,0,4,1
2319,Male,Asian,23,0,0,0,0,0
11401,Male,Asian,40,0,0,0,0,0
2391,Male,African-American,40,0,0,0,0,0
8112,Female,African-American,55,0,0,0,1,0
6489,Male,African-American,25,0,0,0,1,1
658,Male,Caucasian,24,0,0,0,0,0
2461,Female,African-American,49,0,0,0,1,0
1031,Female,Caucasian,34,0,0,1,15,1
6748,Male,Other,23,0,0,0,0,0
11365,Male,African-American,23,0,0,0,0,0
3788,Male,Caucasian,39,0,0,0,0,0
2687,Male,Caucasian,54,0,0,0,0,0
10189,Male,African-American,29,1,0,0,8,1
3292,Male,Hispanic,38,0,0,0,3,0
2048,Male,African-American,21,2,0,1,2,1
8564,Female,Caucasian,33,0,0,0,0,0
4955,Male,African-American,23,0,1,0,4,1
10490,Male,Caucasian,27,0,0,0,0,1
10957,Male,African-American,51,0,0,0,7,1
2870,Male,African-American,24,0,0,0,2,1
4824,Male,African-American,31,0,0,0,6,1
10313,Male,African-American,32,1,0,2,4,0
5062,Female,Caucasian,37,0,0,0,7,1
6186,Male,African-American,53,0,0,0,11,0
7234,Male,Hispanic,37,0,0,0,1,0
1145,Male,African-American,22,0,0,0,2,1
11125,Male,Caucasian,33,0,0,0,1,0
4952,Male,African-American,57,0,0,0,8,1
4202,Male,African-American,38,0,0,0,8,1
3081,Male,African-American,30,0,0,1,3,1
9331,Female,Caucasian,23,0,0,0,1,0
2086,Male,Caucasian,48,0,0,0,0,0
6578,Male,Caucasian,77,0,0,0,3,0
461,Male,Hispanic,23,0,0,0,0,0
11,Male,Caucasian,20,0,0,1,0,0
324,Female,Other,24,0,0,0,1,0
1714,Male,Caucasian,27,0,0,0,1,0
6326,Male,Caucasian,23,0,0,0,3,1
571,Male,Caucasian,39,0,0,0,2,0
4720,Female,Caucasian,28,0,0,0,3,0
9601,Female,Hispanic,36,0,0,0,9,1
9418,Male,African-American,27,0,0,0,0,0
1463,Male,African-American,36,0,0,0,5,1
842,Female,Hispanic,50,0,0,0,1,0
5573,Female,Caucasian,33,0,0,0,1,0
745,Female,Caucasian,30,0,0,0,0,0
4126,Male,African-American,30,0,0,0,0,1
3630,Male,Caucasian,50,0,0,0,0,0
6024,Male,African-American,30,0,0,0,3,0
852,Male,African-American,22,0,1,0,3,1
2069,Male,African-American,23,0,0,0,0,0
8207,Male,Caucasian,31,0,0,0,3,1
2649,Male,Caucasian,66,0,0,0,1,0
7708,Male,African-American,28,0,1,0,6,0
8482,Male,African-American,50,0,0,0,9,0
3917,Male,African-American,22,0,0,1,0,1
2532,Male,African-American,25,0,1,0,6,0
2728,Male,Asian,24,0,0,0,0,0
4646,Male,African-American,21,0,0,0,0,0
1476,Male,African-American,20,0,0,1,0,0
4701,Male,Caucasian,38,0,0,0,17,0
7139,Female,African-American,37,0,0,0,0,0
8929,Male,Hispanic,30,0,0,0,1,1
5853,Male,African-American,27,0,0,0,0,1
8044,Male,African-American,20,0,0,4,0,0
9884,Female,African-American,26,0,0,0,0,0
7104,Male,Caucasian,49,0,0,0,4,1
8821,Male,African-American,24,5,1,0,10,1
6309,Male,African-American,61,0,0,0,13,0
1708,Male,African-American,23,0,0,1,1,0
5281,Male,Hispanic,23,0,0,0,0,0
8058,Male,African-American,40,0,0,0,1,0
10923,Female,Caucasian,50,0,0,0,0,0
8291,Male,African-American,59,0,0,0,4,0
5026,Male,African-American,39,0,0,0,0,0
10965,Male,Caucasian,57,0,0,0,14,1
9460,Male,Hispanic,40,0,0,0,0,0
9183,Female,Caucasian,30,0,0,0,0,0
6008,Female,Caucasian,42,0,0,0,1,0
10697,Male,Caucasian,49,0,0,0,3,1
9148,Male,Caucasian,30,0,0,0,0,0
5888,Male,Hispanic,27,0,0,0,0,0
4311,Male,African-American,27,2,0,0,6,1
10635,Male,Caucasian,44,0,0,0,4,0
52,Female,Caucasian,33,0,0,0,4,1
10058,Male,African-American,53,0,0,0,13,0
9161,Female,Caucasian,48,0,0,0,1,0
3030,Male,African-American,37,0,0,0,12,0
2883,Male,African-American,33,0,0,0,14,1
2595,Female,Hispanic,47,0,0,0,0,0
10615,Male,Hispanic,24,0,0,0,0,0
5502,Male,African-American,24,0,0,0,1,1
7595,Female,Hispanic,55,0,0,0,0,0
7543,Male,Hispanic,19,2,0,0,2,1
1006,Male,African-American,35,0,0,0,0,0
1183,Female,Caucasian,66,0,0,0,7,0
6648,Male,Caucasian,40,0,0,0,2,0
968,Female,Caucasian,35,0,0,0,0,1
289,Male,African-American,26,0,0,0,9,1
11213,Male,African-American,30,0,0,0,1,0
10329,Male,Other,53,0,0,0,0,0
4143,Male,African-American,48,0,0,0,0,0
8725,Female,African-American,21,0,0,0,0,0
7783,Male,African-American,50,0,0,0,2,0
10241,Male,African-American,30,0,0,1,10,1
6729,Female,Hispanic,38,0,0,0,0,0
6254,Female,African-American,28,0,0,0,1,0
704,Male,African-American,42,0,0,0,0,0
5825,Male,African-American,24,0,0,0,11,1
7148,Male,Hispanic,45,0,0,0,8,0
6114,Female,Caucasian,41,0,0,0,3,0
6124,Male,Hispanic,27,0,0,0,1,0
5023,Male,Caucasian,21,0,0,0,1,1
6620,Male,African-American,21,0,1,0,1,0
2580,Male,Caucasian,58,0,0,0,1,0
8570,Male,Caucasian,45,0,0,0,0,1
9538,Male,African-American,20,1,0,0,1,1
1389,Male,African-American,25,0,0,0,0,0
8306,Male,African-American,43,0,0,0,15,1
8500,Male,African-American,22,0,0,0,0,1
8201,Male,Caucasian,29,0,0,0,2,1
9581,Female,African-American,23,0,0,0,0,0
3320,Male,Caucasian,24,0,0,0,0,0
6050,Female,African-American,24,0,0,0,1,0
4747,Male,African-American,34,0,0,0,12,1
5650,Male,African-American,28,0,0,0,5,0
10904,Female,Caucasian,52,0,0,0,0,0
1069,Male,Caucasian,53,0,0,0,1,0
11089,Male,African-American,32,0,0,0,3,0
4842,Female,African-American,26,0,0,0,0,0
3784,Male,Caucasian,33,0,0,0,0,0
5296,Male,African-American,38,0,0,0,18,0
10390,Male,Caucasian,29,0,0,0,3,1
10833,Male,African-American,26,0,0,0,5,0
1751,Male,African-American,39,0,0,0,2,0
11567,Female,Caucasian,42,0,0,0,0,0
10838,Female,African-American,27,0,0,1,3,1
8904,Male,African-American,33,0,0,0,1,0
