person_id,sex,race,age,juv_fel_count,juv_misd_count,juv_other_count,decile_score,priors_count,is_violent_recid
3503,Male,African-American,24,0,0,0,8,2,0
4853,Female,Caucasian,65,0,0,0,1,1,0
3288,Male,African-American,43,0,0,0,4,18,0
4859,Female,Hispanic,24,0,0,0,3,0,0
2232,Male,African-American,22,0,0,0,4,0,0
1867,Male,Caucasian,27,0,0,0,1,0,0
1719,Male,African-American,61,0,0,0,1,1,0
8501,Male,African-American,33,0,0,1,10,14,0
3358,Male,African-American,40,0,0,0,1,1,0
4958,Male,Caucasian,22,0,0,0,4,0,0
7311,Male,Hispanic,50,0,0,0,1,0,0
435,Male,African-American,34,0,0,0,4,5,0
7681,Male,Other,54,0,0,0,1,1,0
3628,Male,African-American,24,0,1,3,6,4,1
3120,Male,Hispanic,21,0,0,0,4,0,0
9660,Female,African-American,24,0,0,0,3,1,0
3060,Female,Caucasian,36,0,0,0,2,1,0
6406,Male,Hispanic,46,0,0,0,6,15,0
2544,Male,Caucasian,44,0,0,0,9,13,0
6378,Male,African-American,41,2,0,0,7,16,0
10407,Male,African-American,45,0,0,0,8,38,1
3192,Male,Caucasian,37,0,0,0,1,0,0
3544,Male,African-American,24,0,0,0,2,1,1
11684,Male,African-American,45,0,0,0,9,7,1
473,Male,African-American,22,0,1,0,5,2,0
10133,Male,Caucasian,35,0,0,0,2,0,0
10739,Male,African-American,33,0,0,0,6,14,0
4667,Male,African-American,28,0,0,0,5,5,0
870,Female,African-American,35,0,0,0,2,6,1
2457,Male,Other,32,0,0,0,1,0,0
7239,Male,Other,31,0,0,0,2,6,0
7924,Male,Other,25,0,0,0,5,1,0
7789,Female,Caucasian,34,0,0,0,2,0,0
102,Male,Hispanic,22,0,0,0,4,1,0
9842,Female,Hispanic,55,0,0,0,1,0,0
7853,Male,African-American,41,0,0,0,2,3,0
1516,Male,Hispanic,45,0,0,0,3,20,0
4137,Male,Caucasian,23,0,0,0,8,3,0
1445,Male,African-American,33,0,0,0,7,7,1
913,Male,African-American,31,0,0,0,8,3,0
10209,Male,Caucasian,38,0,0,0,1,8,0
3856,Female,African-American,37,1,0,0,3,7,0
5982,Male,African-American,25,0,0,0,4,0,0
6157,Female,Hispanic,20,2,0,0,6,2,0
8639,Female,African-American,21,0,1,0,6,2,0
148,Female,Caucasian,54,0,0,0,1,0,0
1147,Male,African-American,22,0,0,0,3,1,0
10310,Male,African-American,51,0,0,0,3,4,0
11032,Male,Other,27,0,0,0,1,1,0
7802,Male,Hispanic,27,0,0,0,2,0,0
1935,Male,Hispanic,38,0,0,0,2,0,0
725,Male,African-American,44,0,0,0,4,3,0
9725,Male,Other,48,0,0,0,1,0,0
7575,Male,African-American,34,0,0,0,3,3,0
4707,Male,African-American,21,0,0,0,9,0,0
4591,Male,Caucasian,25,0,2,1,9,9,0
3656,Male,African-American,22,0,0,0,9,0,0
10706,Male,African-American,42,0,0,0,7,0,0
425,Male,Caucasian,70,0,0,0,1,1,0
7332,Male,Other,37,0,0,0,1,0,0
5761,Male,Caucasian,37,0,0,0,3,0,0
11644,Male,African-American,43,0,1,0,5,9,0
9548,Female,Caucasian,52,0,0,0,1,6,0
307,Male,Other,37,0,0,0,6,1,0
920,Male,Other,50,0,0,0,1,4,0
1858,Male,Caucasian,21,0,0,0,10,0,0
7426,Male,African-American,26,0,1,0,6,5,0
10647,Female,Caucasian,50,0,0,0,5,3,0
7115,Male,Hispanic,51,0,0,0,1,1,0
8957,Male,African-American,22,0,0,0,7,1,0
9674,Male,Caucasian,22,0,1,2,8,4,0
2435,Male,African-American,67,0,0,0,1,3,0
1142,Female,African-American,37,0,0,0,5,0,0
6837,Male,Caucasian,51,0,0,0,1,3,0
9731,Female,African-American,22,0,0,0,4,1,0
9607,Male,Caucasian,53,0,0,0,1,0,0
4471,Male,Caucasian,27,0,0,0,1,0,0
3697,Male,Caucasian,54,0,0,0,1,0,0
9112,Male,Caucasian,31,0,0,0,7,11,0
8266,Male,African-American,26,0,0,0,7,3,0
7355,Female,Caucasian,35,0,0,0,3,2,0
6538,Male,Caucasian,36,0,0,0,1,0,0
1985,Male,Caucasian,65,0,0,0,1,2,0
1279,Male,African-American,40,0,0,0,3,1,0
3951,Male,Caucasian,30,0,0,0,7,5,0
3225,Male,African-American,20,0,0,0,9,0,0
192,Female,Caucasian,64,0,0,0,1,2,0
896,Female,Caucasian,31,0,0,0,7,0,0
5120,Female,African-American,57,0,0,0,1,0,0
7163,Male,African-American,33,0,1,0,3,6,1
6799,Male,African-American,24,0,0,0,3,1,0
8317,Male,Hispanic,37,0,0,0,5,4,0
8474,Male,African-American,20,0,1,0,10,1,0
5725,Male,African-American,22,0,0,1,3,2,0
8654,Male,African-American,23,0,0,0,3,0,0
6030,Male,African-American,48,0,0,0,4,10,0
448,Male,African-American,56,0,0,0,8,13,0
408,Female,Caucasian,22,0,0,0,3,1,0
1724,Male,Caucasian,53,0,0,0,6,1,1
8411,Male,African-American,25,0,0,0,6,7,0
6885,Female,Other,28,0,0,0,4,0,0
7781,Male,African-American,20,1,0,0,8,1,0
10854,Male,Other,38,0,0,0,2,0,0
8115,Male,Other,39,0,0,0,1,1,0
6621,Male,Hispanic,27,0,0,0,2,0,0
4399,Female,African-American,27,0,0,0,2,1,0
4953,Male,African-American,33,0,0,0,2,4,0
8909,Male,Caucasian,46,0,0,0,1,0,0
11625,Male,Caucasian,65,0,0,0,1,3,0
11677,Male,Caucasian,37,0,0,0,2,3,0
768,Male,African-American,22,0,0,0,10,0,0
549,Male,African-American,34,1,0,0,8,11,0
11284,Male,African-American,59,0,0,0,4,10,0
4034,Male,Caucasian,52,0,0,0,2,1,0
1958,Male,African-American,19,0,0,0,10,0,0
589,Female,African-American,44,0,0,0,4,2,0
9222,Female,Caucasian,33,0,0,0,1,0,0
8094,Male,Caucasian,59,0,0,0,1,0,0
706,Male,African-American,57,0,0,0,1,2,0
9264,Male,Hispanic,54,0,0,0,1,0,0
2666,Female,African-American,34,0,0,0,5,5,0
2004,Male,Caucasian,26,0,0,0,5,0,0
9292,Male,African-American,39,0,0,0,9,4,0
6177,Male,African-American,23,1,0,0,9,4,0
11256,Male,Caucasian,37,0,0,0,1,2,0
11619,Female,African-American,51,0,0,0,6,2,0
7430,Male,African-American,33,0,0,0,2,1,0
8559,Male,African-American,25,0,0,0,9,10,0
781,Male,Other,48,0,0,0,5,12,0
4709,Male,African-American,32,0,0,0,1,0,0
2800,Male,African-American,24,0,0,0,7,0,0
10699,Male,African-American,57,0,0,0,10,28,1
10948,Male,Caucasian,51,0,0,0,3,7,0
8558,Male,African-American,55,0,0,0,1,8,0
4373,Male,African-American,39,0,0,0,2,1,0
7892,Male,Caucasian,67,0,0,0,1,3,0
387,Male,Caucasian,39,0,0,0,2,1,0
6527,Female,African-American,23,0,0,0,2,0,0
6321,Male,African-American,32,0,0,0,6,3,0
3595,Male,African-American,26,0,0,1,9,3,0
5463,Male,African-American,21,0,0,0,4,1,0
7951,Male,Caucasian,35,0,0,0,1,0,0
2294,Male,Caucasian,23,0,0,0,3,0,0
10879,Male,Caucasian,49,0,0,0,1,0,0
11481,Female,African-American,29,0,0,0,5,0,0
10664,Male,African-American,23,0,0,1,10,10,0
1569,Female,African-American,25,0,0,0,7,5,0
2606,Male,African-American,27,0,0,0,9,10,0
5748,Male,African-American,23,0,1,0,6,2,0
1937,Male,Other,73,0,0,0,1,2,0
8561,Male,Caucasian,21,0,0,0,6,0,0
6593,Male,African-American,59,0,0,0,1,0,0
9514,Male,Caucasian,48,0,0,0,1,2,0
7098,Male,African-American,20,0,0,0,7,3,0
11011,Male,Hispanic,47,0,0,0,6,8,0
8537,Male,Hispanic,35,0,0,0,1,0,0
7577,Female,Hispanic,25,0,0,0,3,0,0
8611,Male,African-American,27,0,0,0,4,7,0
3738,Male,Caucasian,28,0,0,0,9,14,0
9394,Male,Caucasian,29,0,0,0,8,4,0
2928,Male,African-American,35,0,0,0,2,1,0
1247,Female,African-American,23,0,0,0,3,1,0
6432,Female,Caucasian,42,0,0,0,5,3,0
9404,Male,African-American,32,0,0,0,6,1,0
1206,Male,Other,30,0,0,0,1,0,0
8054,Male,African-American,53,0,0,0,4,5,0
10984,Female,African-American,20,0,0,0,7,0,0
4964,Male,African-American,40,0,0,0,8,3,0
6943,Female,African-American,24,0,0,0,3,4,0
1024,Male,African-American,27,0,0,0,2,0,0
2835,Male,Caucasian,29,0,0,0,6,10,0
7059,Female,African-American,43,0,0,0,9,3,0
5080,Male,Hispanic,35,0,0,0,1,0,0
5451,Female,Caucasian,31,0,0,0,1,2,0
8595,Male,Caucasian,47,0,0,0,4,11,0
11109,Male,African-American,44,0,0,0,2,2,0
10334,Male,African-American,20,0,0,0,6,0,0
1550,Male,Caucasian,60,0,0,0,1,1,0
8361,Male,African-American,37,0,0,0,7,7,0
7393,Male,African-American,20,0,0,0,10,0,1
6491,Female,Caucasian,43,0,0,0,1,0,1
11107,Female,African-American,30,0,0,0,9,10,0
11112,Male,African-American,53,0,0,0,1,1,0
5768,Male,African-American,65,0,0,0,5,7,0
2270,Female,Hispanic,46,0,0,0,1,0,0
11414,Male,African-American,49,1,0,0,6,14,0
5062,Female,Caucasian,37,0,0,0,6,7,0
4597,Male,Other,33,0,0,0,2,3,0
3261,Female,Caucasian,49,0,0,0,1,1,0
7401,Male,African-American,45,0,0,0,1,7,0
7867,Male,African-American,37,0,0,0,3,2,0
3222,Male,African-American,29,0,1,0,7,6,0
571,Male,Caucasian,39,0,0,0,4,2,0
4719,Male,Caucasian,29,0,0,0,1,0,0
10408,Male,Hispanic,30,0,0,0,1,0,0
11708,Female,African-American,24,0,0,0,10,3,0
3228,Male,African-American,37,3,0,0,10,17,0
3045,Male,African-American,64,0,0,0,10,7,0
2745,Male,Caucasian,28,0,0,0,7,0,0
806,Male,Caucasian,24,0,0,0,2,0,0
11627,Male,African-American,47,0,0,0,1,1,0
10428,Male,Caucasian,53,0,0,0,4,8,0
1054,Male,African-American,21,1,0,0,10,2,0
7628,Male,African-American,20,0,0,0,7,1,0
8998,Female,Caucasian,43,0,0,0,1,0,0
1551,Male,Hispanic,53,0,0,0,1,0,0
796,Male,Caucasian,24,0,0,0,2,0,0
10946,Male,African-American,27,0,0,2,5,1,0
2751,Female,Hispanic,46,0,0,0,1,2,0
3637,Male,Caucasian,37,0,0,0,1,1,0
5653,Male,African-American,45,0,0,0,2,6,0
2231,Male,African-American,24,0,5,0,9,12,1
3469,Male,Other,22,0,0,0,2,1,0
10733,Male,African-American,28,0,0,0,2,2,0
10888,Female,African-American,26,0,0,0,8,4,1
8429,Male,Hispanic,45,0,0,0,6,6,0
4241,Female,Hispanic,24,0,0,0,2,1,0
4636,Female,African-American,20,0,0,0,6,1,0
4053,Male,African-American,44,0,0,0,9,0,0
4211,Male,Other,46,0,0,0,1,0,0
11513,Male,Caucasian,65,0,0,0,1,1,0
6129,Male,African-American,28,0,0,0,1,1,0
9379,Female,Other,26,0,0,0,2,1,0
11703,Male,African-American,36,0,0,0,1,1,0
9851,Male,African-American,77,0,0,0,1,1,1
8826,Male,African-American,54,0,0,0,6,13,0
3009,Male,Hispanic,56,0,0,0,4,8,0
2530,Male,African-American,20,0,0,3,6,0,0
9271,Male,Caucasian,48,0,0,0,1,1,0
11564,Male,Caucasian,52,0,0,0,2,3,0
4421,Female,African-American,53,0,0,0,2,10,0
10211,Female,African-American,23,0,0,0,4,0,0
1282,Male,African-American,21,0,0,1,8,1,0
8887,Female,Other,27,0,0,0,6,5,0
1751,Male,African-American,39,0,0,0,6,2,0
10517,Female,African-American,44,0,0,0,6,11,0
11176,Male,African-American,36,0,0,0,8,11,0
11402,Male,Caucasian,51,0,0,0,3,0,0
5082,Male,Caucasian,26,0,0,0,4,1,0
1627,Female,African-American,24,0,0,0,3,1,0
8853,Male,Hispanic,31,0,0,0,1,1,0
5005,Male,Hispanic,34,0,0,0,9,14,0
9360,Male,Other,27,0,0,0,9,0,0
7463,Male,African-American,58,0,0,0,2,0,0
10234,Male,African-American,27,0,0,0,1,3,0
2826,Male,Caucasian,23,0,0,0,7,1,0
9832,Male,Caucasian,25,0,0,0,4,1,1
3833,Male,African-American,21,0,0,0,2,0,0
11087,Male,Caucasian,28,0,0,0,2,0,0
3969,Male,African-American,21,1,0,0,10,1,0
6203,Male,African-American,26,0,0,0,3,1,0
7742,Male,Hispanic,34,0,0,0,6,5,0
9953,Male,African-American,23,0,0,3,3,1,0
5216,Male,African-American,41,0,0,0,1,4,0
4323,Male,African-American,23,0,0,0,3,1,0
185,Female,Caucasian,31,0,0,0,2,1,0
4288,Male,Caucasian,51,0,0,0,1,2,0
6500,Female,Caucasian,24,0,0,0,4,0,0
5790,Male,Other,31,0,0,0,5,6,0
3020,Male,African-American,46,0,0,0,9,2,0
10001,Female,Caucasian,34,0,0,0,6,7,0
146,Male,Caucasian,39,0,0,0,1,2,0
2560,Male,Caucasian,21,0,0,0,9,0,1
143,Male,African-American,71,0,0,0,7,12,0
2775,Male,Caucasian,32,0,0,0,7,9,0
4019,Male,Caucasian,29,0,0,0,2,4,0
11365,Male,African-American,23,0,0,0,9,0,0
8658,Male,African-American,21,0,0,0,9,1,0
2985,Male,Caucasian,50,0,0,0,1,0,0
5593,Male,Caucasian,37,0,0,0,4,4,1
2794,Male,Caucasian,27,0,1,3,4,4,0
4666,Female,African-American,29,0,0,0,7,2,0
5674,Female,Hispanic,25,0,0,1,4,0,0
8212,Male,Caucasian,33,0,0,0,1,0,0
8729,Male,Caucasian,36,0,0,0,1,12,0
3090,Male,African-American,25,0,0,0,6,1,0
3725,Male,African-American,23,0,0,2,8,4,0
5915,Male,Caucasian,23,0,0,0,9,0,0
9140,Male,African-American,22,0,0,0,3,0,0
7968,Male,African-American,41,0,0,0,6,14,0
1844,Male,Caucasian,49,0,0,0,6,8,0
246,Male,Caucasian,48,0,0,0,2,2,0
126,Male,Caucasian,22,0,0,0,6,3,0
8525,Male,African-American,39,0,0,0,5,1,0
10905,Male,Caucasian,29,0,0,0,4,0,0
8652,Male,African-American,30,0,0,0,1,1,0
4344,Female,African-American,40,0,0,0,1,0,0
1691,Male,Caucasian,25,0,0,2,10,4,0
7044,Male,African-American,25,0,0,0,5,1,0
675,Male,Caucasian,61,0,0,0,1,4,0
8042,Male,Other,43,0,0,0,1,2,0
1336,Male,Caucasian,50,0,0,0,1,1,0
782,Male,African-American,55,0,0,0,9,1,0
6139,Female,African-American,27,0,0,0,10,1,0
7492,Male,African-American,31,0,0,0,3,4,0
1579,Male,Caucasian,55,0,0,0,1,0,0
4007,Male,African-American,24,0,0,0,10,3,0
2759,Male,Caucasian,32,0,0,2,7,6,0
7790,Male,African-American,26,0,1,1,8,8,0
5859,Male,Caucasian,46,0,0,0,1,0,0
2935,Male,Caucasian,69,0,0,0,1,0,0
2862,Male,African-American,26,0,0,0,6,1,0
9134,Male,Other,64,0,0,0,1,0,0
5686,Female,Caucasian,47,0,0,0,1,0,0
3449,Male,African-American,36,0,0,0,8,19,0
4296,Male,Hispanic,37,0,0,0,2,5,0
9091,Male,Other,38,0,0,0,1,0,0
10842,Male,African-American,20,1,0,0,6,1,0
1050,Male,African-American,32,0,0,0,2,2,0
6583,Male,African-American,31,0,0,0,7,0,0
10847,Male,African-American,31,0,0,0,3,1,0
2364,Male,African-American,21,0,0,0,7,2,0
1299,Male,Caucasian,25,0,0,0,1,1,0
2572,Female,African-American,28,0,0,0,5,2,0
6010,Male,Caucasian,51,0,0,0,1,0,0
2116,Male,African-American,41,0,0,0,5,2,0
9968,Female,African-American,27,0,0,0,6,2,1
7930,Male,Caucasian,22,0,0,0,5,5,0
10960,Female,African-American,24,0,0,0,6,0,0
5823,Female,African-American,36,0,0,0,2,1,0
1977,Male,African-American,48,0,0,0,4,12,0
5695,Female,Caucasian,65,0,0,0,1,0,0
8024,Female,African-American,27,0,0,0,5,3,0
5684,Male,African-American,23,0,0,0,3,0,0
4752,Male,Caucasian,21,0,0,0,3,2,0
1612,Male,African-American,30,0,0,0,10,2,0
492,Male,Other,21,0,0,0,4,0,0
3900,Female,African-American,35,0,0,0,1,0,0
4708,Male,African-American,31,0,0,0,2,4,0
10680,Male,African-American,22,0,0,0,6,1,0
10195,Male,Other,27,0,0,0,1,0,0
7515,Male,African-American,23,0,0,1,9,1,0
10013,Male,African-American,60,0,0,0,4,15,0
251,Female,Caucasian,49,0,0,0,6,6,0
5717,Male,African-American,33,0,0,0,1,1,0
556,Male,African-American,29,0,1,0,2,7,0
2946,Male,Caucasian,25,0,0,0,3,1,0
10835,Male,Hispanic,23,0,0,0,5,2,0
5002,Male,Caucasian,45,0,0,0,1,0,0
6182,Male,African-American,26,0,0,0,5,0,0
8043,Male,African-American,41,2,0,1,10,29,0
11693,Female,Caucasian,25,0,0,0,6,1,0
9661,Male,African-American,36,1,0,0,8,7,0
9718,Male,African-American,29,0,0,0,8,0,0
4925,Male,Caucasian,62,0,0,0,1,0,0
6041,Male,Caucasian,48,0,0,0,1,2,0
4088,Male,African-American,35,0,0,0,3,0,0
1677,Female,Caucasian,51,0,0,0,2,0,0
6384,Male,African-American,21,0,1,0,8,6,0
3975,Male,Caucasian,28,0,0,0,2,1,0
4472,Male,African-American,26,0,0,0,9,3,0
11748,Male,Caucasian,24,0,0,0,3,0,0
6771,Male,African-American,53,0,0,0,7,4,0
2204,Male,African-American,21,0,0,0,3,1,0
6945,Male,Other,54,0,0,0,2,1,0
1852,Male,African-American,28,0,0,0,7,7,1
2261,Female,African-American,50,0,0,0,1,1,0
8093,Female,African-American,36,0,0,0,5,1,0
2227,Female,African-American,34,0,0,0,5,0,0
7582,Male,African-American,23,0,0,0,3,0,0
10464,Male,Caucasian,71,0,0,0,1,3,0
4696,Male,Hispanic,56,0,0,0,1,0,0
10363,Male,African-American,23,1,0,0,9,3,0
3433,Male,African-American,23,0,0,0,5,1,0
10597,Male,Caucasian,30,0,0,0,5,6,0
1369,Female,Caucasian,28,0,0,1,4,3,0
3983,Male,Other,29,0,0,0,6,1,0
10203,Female,African-American,26,0,0,0,3,0,0
1827,Male,African-American,25,0,0,0,7,5,0
7390,Male,Other,51,0,0,0,1,0,0
9664,Female,Caucasian,30,0,0,0,3,3,0
9255,Male,Caucasian,26,0,0,0,6,0,1
440,Male,African-American,39,0,0,0,3,6,0
11401,Male,Other,40,0,0,0,1,0,0
7885,Female,African-American,33,0,0,0,2,0,0
9728,Male,African-American,59,0,0,0,1,0,0
2451,Male,Caucasian,61,0,0,0,1,0,0
10644,Male,Other,31,0,0,0,2,1,0
2462,Male,African-American,32,0,0,0,2,1,0
9862,Male,Hispanic,35,0,0,0,7,13,0
1181,Female,African-American,35,0,0,0,5,4,0
3859,Male,Other,38,0,0,0,3,2,0
3610,Male,African-American,45,0,0,0,6,1,0
6420,Male,African-American,24,0,1,0,9,9,0
10781,Male,African-American,47,0,0,0,1,1,0
6696,Male,African-American,23,0,0,0,7,0,0
5277,Male,Caucasian,54,0,0,0,4,5,0
5180,Female,Other,32,0,0,0,2,0,0
5436,Female,Caucasian,54,0,0,0,2,1,0
1542,Male,African-American,35,0,1,0,7,17,1
7250,Male,African-American,56,0,0,0,4,9,0
4497,Male,African-American,60,0,0,0,4,7,0
10797,Male,Caucasian,31,2,0,3,9,4,0
9418,Male,African-American,27,0,0,0,3,0,0
11712,Female,African-American,21,0,0,0,5,0,0
10574,Male,Hispanic,41,0,0,0,1,2,0
3836,Male,Caucasian,48,0,0,0,3,0,0
8885,Male,African-American,22,0,1,0,8,1,0
7588,Male,Hispanic,30,0,1,0,4,14,1
9806,Male,Other,57,0,0,0,1,0,1
3447,Male,Hispanic,52,0,0,0,1,2,0
6211,Female,Caucasian,37,0,0,0,5,8,0
3870,Male,African-American,30,0,0,0,10,9,1
4650,Male,Caucasian,29,0,0,0,3,1,0
4139,Male,African-American,35,0,1,0,8,14,0
9727,Male,African-American,32,0,1,2,5,11,0
979,Male,Caucasian,24,0,0,0,10,1,0
2736,Male,Caucasian,36,0,0,0,4,14,0
3285,Male,African-American,46,0,0,0,5,5,0
3332,Male,African-American,51,0,0,0,1,1,0
4113,Male,Caucasian,58,0,0,0,6,11,0
11250,Male,Caucasian,23,0,0,0,2,0,0
6009,Male,African-American,29,0,0,0,2,6,0
9635,Female,Caucasian,38,0,0,0,1,0,0
4473,Male,African-American,30,0,0,0,1,0,0
8340,Male,Caucasian,45,0,0,0,1,0,0
11262,Male,African-American,23,0,0,0,8,0,0
7474,Male,Caucasian,33,0,0,0,7,6,0
9916,Male,Caucasian,20,0,0,0,4,0,0
2121,Female,African-American,28,0,0,1,4,4,0
6392,Male,African-American,50,0,0,0,1,12,0
11000,Female,African-American,33,0,0,0,2,3,0
2951,Male,African-American,25,0,0,0,4,0,0
2660,Male,Caucasian,31,0,0,0,7,1,0
7103,Male,Other,24,0,0,0,5,4,0
4059,Male,African-American,28,0,0,0,5,2,0
4262,Male,African-American,25,0,0,0,4,1,0
496,Female,Caucasian,25,0,0,0,4,2,0
7006,Female,Caucasian,26,0,0,0,9,2,0
10687,Male,African-American,22,0,0,0,9,2,0
2278,Male,Caucasian,63,0,0,0,1,0,0
1608,Female,Caucasian,50,0,0,0,6,30,0
4359,Male,African-American,23,0,0,0,5,2,0
1609,Female,African-American,38,0,0,0,8,8,0
72,Female,Other,28,0,0,0,2,0,0
2691,Male,African-American,54,0,0,0,1,0,0
10710,Male,African-American,20,1,0,0,10,1,0
5348,Female,African-American,35,0,0,0,1,0,0
10165,Male,African-American,28,0,0,0,2,5,0
1754,Male,Caucasian,35,0,0,0,1,0,0
698,Male,Caucasian,46,0,0,0,2,2,0
1760,Male,Caucasian,35,0,0,0,5,4,0
2577,Male,Other,23,0,0,0,4,6,0
6046,Male,African-American,49,2,0,0,3,13,0
10379,Male,African-American,27,0,0,0,7,7,0
11504,Male,African-American,24,0,0,0,3,1,0
2318,Male,Caucasian,22,0,0,0,5,0,0
9324,Female,Caucasian,28,0,0,0,6,2,0
1113,Female,Hispanic,53,0,0,0,1,0,0
802,Male,Caucasian,24,0,0,0,5,3,0
10163,Male,African-American,22,0,0,0,6,4,0
919,Male,Hispanic,36,0,0,0,10,1,0
9762,Male,Caucasian,36,0,0,0,5,0,0
9818,Male,Caucasian,49,0,0,0,5,10,0
2431,Female,Caucasian,20,0,0,0,4,0,0
7397,Male,African-American,22,0,2,0,10,9,0
7077,Male,African-American,31,0,0,0,9,8,0
5543,Male,Caucasian,45,0,0,0,3,3,1
6071,Male,African-American,45,0,0,0,3,11,0
4409,Male,Caucasian,32,1,0,0,10,11,0
4599,Male,African-American,59,0,0,0,2,13,0
392,Male,Caucasian,31,0,0,0,4,2,0
9143,Male,Caucasian,20,0,0,2,2,0,0
9398,Male,African-American,23,0,0,0,2,3,0
8417,Female,African-American,24,0,0,0,3,0,0
10281,Female,Caucasian,63,0,0,0,1,0,0
2846,Male,Caucasian,38,0,0,0,1,1,0
3775,Female,African-American,41,0,0,0,2,6,0
3583,Male,Caucasian,21,0,0,0,10,0,0
10366,Female,African-American,51,0,0,0,7,0,0
7043,Male,African-American,26,0,0,0,3,0,0
5800,Male,African-American,34,0,0,0,3,7,0
9260,Female,Caucasian,57,0,0,0,2,4,0
966,Male,Caucasian,51,0,0,0,4,1,0
2122,Female,African-American,38,0,0,0,10,0,0
11463,Male,Caucasian,45,1,0,0,5,12,0
5730,Female,African-American,39,0,2,0,10,22,1
2442,Male,African-American,24,0,2,1,9,8,1
11048,Male,Caucasian,61,0,0,0,1,2,0
11540,Male,African-American,57,0,0,0,1,1,0
7459,Male,African-American,26,0,0,0,8,10,0
1557,Female,African-American,54,0,0,0,1,0,0
3904,Female,African-American,59,0,0,0,2,0,0
5050,Male,African-American,21,0,0,0,4,0,0
368,Female,African-American,20,0,0,0,5,0,0
8216,Male,African-American,27,0,0,0,3,3,0
9239,Male,African-American,23,0,0,0,4,1,0
6886,Male,African-American,51,0,0,0,8,17,0
11720,Female,African-American,59,0,0,0,1,1,0
2845,Male,Caucasian,46,0,0,0,7,10,0
6605,Female,African-American,22,0,0,0,8,0,0
11469,Female,African-American,31,0,0,0,2,1,0
7014,Female,Caucasian,26,0,0,0,8,4,0
11299,Female,Caucasian,37,0,0,0,1,0,0
9213,Male,African-American,34,0,0,0,8,5,0
7172,Female,African-American,20,0,0,0,4,1,0
5500,Male,Caucasian,72,0,0,0,4,7,0
5379,Male,African-American,27,0,1,0,8,11,0
5056,Male,Hispanic,35,0,0,0,1,1,0
4798,Male,African-American,31,0,0,0,2,0,0
7340,Female,Caucasian,31,0,0,0,4,0,0
8800,Female,Caucasian,41,0,0,0,4,9,0
6043,Male,Caucasian,50,0,0,0,3,3,0
11096,Male,African-American,37,0,0,0,1,1,0
9133,Female,Caucasian,26,0,0,0,5,0,0
7668,Male,Hispanic,57,0,0,0,1,0,0
4015,Male,Hispanic,26,0,0,0,8,9,0
6489,Male,African-American,25,0,0,0,2,1,0
1066,Male,Caucasian,40,0,0,0,2,1,0
7748,Female,Caucasian,40,0,0,0,1,1,0
4263,Male,Caucasian,47,0,0,0,1,1,0
3075,Male,Caucasian,46,0,0,0,1,5,0
1651,Male,African-American,49,0,0,0,3,1,1
9530,Male,Hispanic,49,0,0,0,2,0,0
7310,Male,Caucasian,34,0,0,0,2,5,0
9595,Female,Caucasian,53,0,0,0,6,1,0
10471,Male,African-American,52,0,0,0,3,23,0
8568,Male,African-American,24,0,0,3,5,4,0
3916,Male,Caucasian,31,0,0,0,3,2,0
464,Male,Caucasian,28,0,0,0,3,3,0
555,Male,African-American,36,0,0,0,1,1,0
7064,Male,African-American,27,0,0,0,4,6,0
2156,Male,Caucasian,45,0,0,0,5,1,0
7316,Male,Hispanic,39,0,0,0,3,2,0
4904,Male,Other,45,0,0,0,3,0,0
3526,Male,Caucasian,65,0,0,0,1,1,0
4563,Female,African-American,25,0,0,0,5,0,1
1576,Male,African-American,42,1,0,1,8,13,0
3734,Female,African-American,32,0,0,0,4,1,0
4732,Male,African-American,21,0,0,0,5,0,0
743,Male,African-American,26,0,0,0,2,1,0
1614,Female,Other,43,0,0,0,1,0,0
5341,Male,Caucasian,38,0,0,0,1,5,0
7767,Female,Caucasian,20,0,0,0,6,0,0
10707,Male,Caucasian,32,0,0,0,10,4,0
11384,Female,Other,41,0,0,0,1,1,0
5141,Male,African-American,53,0,0,0,6,6,0
8970,Male,Caucasian,69,0,0,0,1,0,0
2608,Male,African-American,26,0,0,0,3,0,0
8003,Male,Caucasian,41,0,0,0,1,0,0
3929,Male,African-American,19,0,0,0,4,0,0
5079,Male,Caucasian,26,0,0,0,2,3,0
2729,Male,Other,22,0,0,1,4,1,0
2498,Male,Caucasian,49,0,0,0,2,2,0
10445,Male,Hispanic,43,0,0,0,1,1,0
1950,Male,African-American,50,0,0,0,7,6,0
3903,Female,African-American,30,0,0,0,9,1,0
2721,Male,Other,25,20,0,0,10,24,1
4494,Female,African-American,49,0,0,0,1,0,0
6564,Male,Caucasian,34,0,0,0,3,0,1
4641,Female,Caucasian,35,0,0,0,4,1,0
8473,Female,Caucasian,34,0,0,0,7,0,0
4808,Male,African-American,57,0,0,0,8,23,1
2842,Male,African-American,22,0,0,0,3,0,1
3719,Male,African-American,23,0,1,0,9,2,0
11103,Male,Caucasian,28,0,0,0,1,0,0
1782,Male,African-American,26,0,0,0,3,2,0
5262,Female,Caucasian,48,0,0,0,1,2,0
4196,Female,African-American,32,0,0,0,3,0,0
1329,Male,Caucasian,22,0,1,0,8,1,0
2425,Male,Caucasian,43,0,0,0,7,11,1
8511,Male,Caucasian,24,0,0,0,3,0,0
21,Male,Hispanic,37,0,0,0,1,0,0
1284,Male,Caucasian,42,0,0,0,4,5,0
7040,Male,Caucasian,23,0,0,0,9,0,0
