person_id,sex,race,age,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,decile_score
10960,Female,African-American,24,0,0,0,0,(F3),6
1493,Male,Caucasian,26,0,0,0,1,(F2),6
3862,Male,Caucasian,32,0,0,0,0,(M1),1
4878,Male,Hispanic,26,0,0,0,2,(F3),2
5793,Female,African-American,36,0,0,0,1,(F3),3
6181,Male,African-American,36,1,2,5,17,(M2),7
2973,Female,Other,21,0,0,0,2,(F3),4
8420,Male,Caucasian,28,0,0,0,1,(F3),1
6438,Male,African-American,29,0,0,0,4,(F3),5
5058,Male,African-American,23,0,0,0,3,(F3),10
7095,Male,Hispanic,26,0,0,0,1,(M2),5
3279,Male,African-American,54,0,0,0,5,(F3),6
4429,Male,Caucasian,28,0,0,0,0,(F3),2
8403,Male,African-American,19,0,0,0,0,(F3),4
103,Female,Caucasian,31,0,0,0,2,(F3),3
9428,Male,Caucasian,52,0,0,0,7,(M1),2
11463,Male,Caucasian,45,1,0,0,12,(F3),5
5011,Female,African-American,29,0,0,0,1,(F3),5
11513,Male,Caucasian,65,0,0,0,1,(F1),1
2146,Male,African-American,20,1,0,1,1,(F3),10
8713,Male,Caucasian,22,0,0,0,3,(MO3),10
1760,Male,Caucasian,35,0,0,0,4,(F3),5
8277,Female,Other,23,0,0,0,0,(M1),6
5632,Female,Caucasian,42,0,0,0,5,(M1),4
11396,Male,Caucasian,41,1,1,3,28,(F2),7
9527,Male,African-American,36,0,0,0,2,(M1),2
301,Male,Caucasian,44,0,0,0,4,(M1),4
11475,Male,Caucasian,49,0,0,0,2,(M1),2
2246,Male,African-American,21,0,0,0,1,(F3),8
2572,Female,African-American,28,0,0,0,2,(F3),5
7325,Female,Caucasian,26,0,0,0,2,(F3),3
308,Male,African-American,27,0,0,0,0,(M1),2
6811,Male,African-American,23,0,0,0,3,(F3),9
234,Female,African-American,61,0,0,0,1,(F3),1
925,Male,Caucasian,37,0,0,0,2,(M1),1
1946,Male,African-American,56,0,0,0,0,(F3),1
2283,Male,African-American,25,0,0,0,8,(M1),10
2577,Male,Other,23,0,0,0,6,(F3),4
9820,Male,African-American,29,0,0,0,2,(M2),4
2134,Male,African-American,23,1,0,0,1,(M1),9
11047,Male,African-American,20,0,0,0,0,(F3),5
7416,Male,Hispanic,26,0,0,1,2,(M1),1
8927,Male,African-American,41,4,0,0,17,(M1),8
5676,Female,Caucasian,23,0,0,0,0,(MO3),7
5015,Male,Caucasian,25,0,0,0,0,(M2),2
11668,Male,Caucasian,40,0,0,0,4,(F3),3
5682,Male,Caucasian,25,0,0,1,0,(M1),3
2026,Male,African-American,27,0,0,0,4,(F3),2
817,Male,Other,37,0,0,0,1,(F3),1
8377,Male,Caucasian,21,0,0,0,0,(F3),4
3420,Male,African-American,42,0,0,0,1,(F3),2
2526,Male,Caucasian,51,0,0,0,0,(M1),1
7804,Male,African-American,33,0,0,0,3,(F3),6
4817,Male,African-American,29,0,1,0,2,(M1),3
8782,Male,Caucasian,54,0,0,0,0,(M1),1
11725,Male,African-American,25,0,0,0,3,(F3),7
11234,Female,Caucasian,43,0,0,0,3,(M1),8
8037,Male,Caucasian,38,0,0,0,1,(M1),1
6084,Male,African-American,27,0,0,0,0,(F3),2
8128,Male,African-American,38,0,0,0,13,(F3),10
2418,Male,Caucasian,46,0,0,0,0,(F3),1
8070,Male,African-American,30,0,0,0,5,(F3),2
6362,Female,Hispanic,29,0,0,0,0,(F2),4
9620,Male,Caucasian,19,0,1,3,1,(F3),10
6631,Male,African-American,43,0,0,0,0,(F3),5
2472,Male,Caucasian,28,0,0,2,9,(M2),8
4675,Male,Other,49,0,0,0,7,(F3),6
11335,Male,African-American,33,0,0,0,2,(F1),9
252,Male,Caucasian,31,0,0,0,0,(F3),5
10856,Male,Hispanic,61,0,0,0,0,(F3),2
6587,Male,African-American,21,0,1,0,1,(F3),9
2396,Female,Caucasian,57,0,0,0,0,(M2),4
6804,Male,Caucasian,43,0,0,0,2,(F3),2
7661,Female,Caucasian,47,0,0,0,28,(F3),9
7086,Male,African-American,50,1,0,0,13,(M1),10
11731,Male,Caucasian,32,0,0,0,0,(M1),1
6858,Male,Caucasian,58,0,0,0,3,(M1),2
4181,Male,African-American,32,2,0,0,26,(F3),10
11184,Male,Hispanic,20,0,0,0,2,(M1),6
827,Male,African-American,35,0,0,0,6,(M1),7
362,Male,African-American,28,0,0,0,25,(F3),8
546,Male,Hispanic,36,0,0,0,1,(F3),3
10995,Male,African-American,20,0,0,0,0,(F3),9
2571,Male,African-American,24,0,1,0,4,(F3),8
11504,Male,African-American,24,0,0,0,1,(M1),3
4646,Male,African-American,21,0,0,0,0,(M2),7
3747,Male,Caucasian,37,0,0,0,1,(M1),6
995,Male,African-American,31,0,0,0,0,(F3),8
3993,Male,Hispanic,41,0,0,0,2,(F1),2
11518,Male,African-American,32,1,1,0,10,(F3),9
11070,Female,African-American,20,0,0,0,1,(F3),9
2257,Male,Caucasian,28,0,0,0,1,(M1),1
7739,Male,Caucasian,42,0,0,0,0,(M1),1
2143,Female,Caucasian,28,0,0,0,0,(F3),4
2721,Male,Other,25,20,0,0,24,(F3),10
1206,Male,Other,30,0,0,0,0,(F3),1
3886,Male,Hispanic,40,0,0,0,2,(M2),1
2382,Male,African-American,58,0,0,0,24,(F3),6
1363,Male,Hispanic,45,0,0,0,0,(M1),1
64,Male,African-American,29,0,0,0,0,(F3),7
542,Male,African-American,23,2,0,0,3,(F3),10
3022,Male,African-American,35,0,0,0,4,(M1),5
6645,Female,African-American,37,0,0,0,3,(F1),1
8193,Male,African-American,20,0,0,0,0,(F2),5
10655,Female,Other,42,0,0,0,0,(F7),1
8366,Male,African-American,59,0,0,0,1,(F3),6
10394,Male,African-American,30,0,0,0,0,(M1),1
8134,Male,Caucasian,29,0,0,0,0,(MO3),7
9048,Male,Caucasian,58,0,0,0,1,(M1),2
6539,Male,Other,38,0,0,0,2,(F3),1
5393,Female,African-American,26,0,0,0,0,(F3),3
11141,Female,Caucasian,43,0,0,0,11,(M2),8
11175,Male,Hispanic,35,0,0,0,0,,1
7379,Male,African-American,47,0,0,0,1,(M1),2
5678,Male,African-American,38,0,1,0,16,(F1),9
5416,Male,African-American,31,0,0,0,2,(M2),4
9435,Male,Caucasian,24,0,0,0,3,(F3),5
35,Male,African-American,44,0,0,0,8,(M2),6
3477,Male,Caucasian,43,0,0,0,0,(F3),2
8248,Male,Caucasian,28,0,0,0,5,(M1),7
305,Male,Asian,40,0,0,0,3,(F1),1
11600,Male,Caucasian,40,0,0,0,1,(F3),1
725,Male,African-American,44,0,0,0,3,(F2),4
11215,Male,African-American,51,0,0,0,16,(M1),3
6461,Male,Caucasian,25,0,0,0,3,(F3),1
759,Male,Caucasian,27,0,0,0,1,(M1),-1
11739,Female,Caucasian,22,0,0,0,0,(M1),4
9751,Male,Hispanic,46,0,0,0,1,(M2),1
10654,Male,Hispanic,31,0,0,0,0,(M1),1
10870,Female,Caucasian,42,0,0,0,4,(F3),8
1310,Female,Caucasian,22,0,0,0,1,(F3),6
10197,Female,African-American,49,0,0,0,25,(F3),10
7840,Male,Caucasian,22,0,0,0,1,(F3),2
5125,Male,Caucasian,41,0,0,0,11,(F3),9
3078,Female,Caucasian,33,0,0,0,1,(M1),2
10165,Male,African-American,28,0,0,0,5,(F2),2
10326,Male,African-American,41,0,0,0,13,(F3),10
3765,Male,Caucasian,33,0,0,0,0,(F3),9
4452,Male,African-American,26,0,0,0,6,(F2),9
7103,Male,Other,24,0,0,0,4,(F2),5
2182,Female,African-American,26,0,0,0,1,(F3),6
2982,Male,African-American,48,0,0,0,5,(F3),9
6588,Male,African-American,21,0,0,0,0,(F3),4
755,Male,African-American,29,0,0,0,12,(F2),8
1868,Male,African-American,23,0,0,0,0,(M1),9
8624,Female,Caucasian,35,0,0,0,0,(M1),2
1608,Female,Caucasian,50,0,0,0,30,(MO3),6
7315,Male,African-American,24,0,0,0,2,(M1),5
10240,Female,Other,21,0,0,0,2,(F3),4
5302,Male,African-American,26,0,0,0,0,(F3),3
14,Male,Caucasian,27,0,0,0,0,(F3),4
2839,Male,Caucasian,38,0,0,0,2,(F2),7
2757,Male,African-American,52,0,0,0,2,(F3),1
4643,Male,African-American,32,0,1,3,12,(M1),10
10779,Male,Caucasian,67,0,0,0,1,(F3),3
10910,Male,Hispanic,31,0,0,0,1,(M2),6
6777,Male,Caucasian,59,0,0,0,0,(F3),1
2377,Male,Caucasian,37,0,0,0,2,(M1),2
7139,Female,African-American,37,0,0,0,0,(F3),1
4589,Male,Hispanic,23,0,0,0,0,(F3),6
9164,Female,African-American,21,0,0,0,1,(F3),6
5934,Male,African-American,30,0,0,0,0,(F3),3
8404,Male,Caucasian,46,0,0,0,1,(F7),1
11181,Female,African-American,51,0,0,0,8,(M2),8
8544,Male,Caucasian,29,0,0,0,0,(M1),1
3208,Female,African-American,30,0,0,0,0,(M1),2
5122,Male,African-American,22,0,4,0,7,(F2),8
8829,Male,African-American,59,0,0,0,1,(F3),2
1253,Male,Other,21,0,0,0,0,(F3),3
11573,Male,Other,46,0,0,0,0,(F3),1
9057,Male,African-American,38,0,0,0,7,(F3),9
9691,Male,African-American,29,0,0,0,2,(F3),6
4814,Female,African-American,39,0,0,0,1,(F3),3
3802,Male,African-American,47,0,0,0,0,(M1),1
9372,Male,African-American,21,1,0,1,2,(F3),9
10589,Male,African-American,21,0,0,0,5,(M1),5
7805,Male,Hispanic,38,0,0,0,0,(F3),1
9,Male,Other,43,0,0,0,3,(F3),4
10204,Female,Caucasian,52,0,0,0,0,(M1),1
3500,Male,Caucasian,25,0,0,0,2,(M2),6
8456,Male,African-American,37,0,0,0,3,(M1),3
8613,Male,Caucasian,33,0,0,0,2,(M1),2
10019,Male,African-American,23,0,1,0,3,(F3),5
8680,Male,Caucasian,37,0,0,0,0,(F3),2
8118,Male,African-American,34,0,0,0,4,(M1),6
3242,Male,African-American,23,1,0,0,2,(F2),7
10871,Female,Caucasian,43,0,0,0,0,(M2),1
9857,Male,African-American,23,0,1,1,8,(F3),9
1490,Male,African-American,30,0,0,0,4,(M1),4
9842,Female,Hispanic,55,0,0,0,0,(F2),1
8838,Female,Caucasian,25,0,0,0,0,(M1),4
9202,Female,Caucasian,48,0,0,0,17,(F7),8
6851,Male,Caucasian,27,0,0,0,7,(F3),8
9360,Male,Other,27,0,0,0,0,(F3),9
7915,Male,African-American,25,0,0,0,0,(F3),2
4019,Male,Caucasian,29,0,0,0,4,(M2),2
10664,Male,African-American,23,0,0,1,10,(F3),10
2311,Male,Other,31,0,0,0,2,(F3),2
6237,Male,Hispanic,40,0,0,0,0,(M2),1
195,Female,Caucasian,25,0,0,0,2,(F3),4
3086,Male,Hispanic,31,0,0,0,16,(F3),10
11527,Male,Hispanic,30,0,0,0,2,(M1),5
7972,Female,Caucasian,33,0,0,0,0,(F3),1
4335,Male,African-American,37,0,0,0,0,(F3),9
5398,Male,African-American,23,0,0,0,0,(M2),8
3994,Male,Hispanic,31,0,0,0,0,(M1),5
5889,Female,African-American,52,0,0,0,2,(F3),1
3563,Male,African-American,45,0,0,0,17,(F3),7
3079,Male,African-American,38,0,0,0,0,(F3),4
8946,Male,African-American,32,0,0,0,1,(M1),7
9224,Male,Caucasian,39,0,0,0,0,(F2),1
6554,Female,African-American,26,0,0,0,0,(F3),4
7987,Male,Caucasian,29,4,1,0,10,(F3),9
1083,Female,African-American,49,0,0,0,0,(F3),9
3834,Male,African-American,63,0,0,0,1,(F3),6
6404,Male,Caucasian,25,0,0,0,0,(F3),3
2383,Male,Other,29,0,0,0,0,(F3),1
8125,Male,Caucasian,23,0,0,0,0,(F3),4
11432,Male,African-American,35,1,0,0,8,(F1),8
330,Male,African-American,48,0,0,0,0,(F3),1
193,Male,Caucasian,22,0,0,0,4,(F3),6
4536,Female,Caucasian,44,0,0,0,1,(F3),1
1888,Male,African-American,33,0,0,0,6,(M1),5
2197,Male,African-American,26,1,0,0,7,(F3),9
9433,Female,African-American,43,0,0,0,0,(M1),1
5497,Male,Hispanic,43,0,0,0,0,(M1),1
2774,Male,Other,38,2,0,0,9,(F3),5
10151,Female,Hispanic,47,0,0,0,1,(F3),1
2066,Male,Caucasian,36,0,0,0,6,(F3),4
8507,Female,Other,20,0,0,0,1,(M1),4
8188,Male,Caucasian,26,0,0,0,3,(M1),10
2206,Male,African-American,30,0,0,0,2,(M2),7
353,Female,African-American,34,0,0,0,0,(M1),2
289,Male,African-American,26,0,0,0,9,(F2),9
9660,Female,African-American,24,0,0,0,1,(F1),3
5929,Male,Caucasian,26,0,0,0,2,(F3),2
2696,Male,African-American,34,0,0,0,2,(F3),4
11266,Male,Caucasian,58,0,0,0,1,(F1),1
2265,Male,Caucasian,31,0,0,1,5,(F3),6
6766,Male,African-American,29,0,1,1,8,(F3),8
7432,Male,Caucasian,26,0,0,0,2,(F3),5
10509,Male,African-American,25,0,1,0,3,(F3),7
11631,Male,Other,21,0,0,0,2,(F3),7
9602,Female,Other,22,0,0,0,1,(F3),4
3536,Male,Caucasian,25,0,0,0,0,(F2),2
8637,Male,Hispanic,36,0,0,0,0,(M1),1
10612,Female,Caucasian,42,0,0,0,3,(F2),1
6403,Male,African-American,34,0,0,0,0,(M1),1
6007,Male,Hispanic,32,0,0,0,0,(F2),1
410,Male,Caucasian,32,0,0,0,2,(F3),4
11219,Female,African-American,30,0,0,0,1,(F3),10
8943,Female,African-American,51,0,0,0,4,(F3),1
9081,Male,Other,20,0,0,0,0,(F3),4
9635,Female,Caucasian,38,0,0,0,0,(F7),1
5530,Male,African-American,30,0,0,0,1,(F1),1
3953,Female,African-American,51,0,0,0,2,(F3),3
6750,Male,Caucasian,22,0,0,0,3,(F3),6
10725,Male,African-American,41,0,0,0,1,(F7),4
1879,Male,African-American,22,0,0,0,0,(F3),9
4235,Male,African-American,51,0,0,0,9,(F3),9
168,Male,African-American,20,0,0,0,0,(F3),8
1594,Female,African-American,21,0,0,0,0,(M1),5
5389,Male,African-American,21,0,0,1,1,(F3),8
3733,Female,Caucasian,31,0,0,0,1,(F3),5
2534,Male,Caucasian,49,0,0,0,1,(F3),1
4372,Male,African-American,20,0,1,2,1,(M1),5
8900,Male,African-American,24,1,0,0,2,(F3),9
6870,Male,Caucasian,32,0,0,0,11,(F3),10
8965,Female,Caucasian,48,0,0,0,4,(F3),4
4432,Male,Caucasian,22,0,0,3,0,(NI0),7
7319,Male,Caucasian,30,0,0,1,2,(M1),4
11089,Male,African-American,32,0,0,0,3,(F3),5
415,Male,African-American,44,0,0,0,24,(M1),7
2399,Male,Hispanic,32,0,0,0,2,(M1),5
8319,Male,Hispanic,23,0,0,0,0,(F3),5
5582,Male,African-American,42,0,0,0,10,(F3),9
10296,Male,African-American,40,0,0,0,1,(F3),3
1512,Male,African-American,54,0,0,0,2,(M2),2
3927,Male,African-American,33,0,3,2,6,(M2),7
603,Male,African-American,29,1,0,0,2,(F2),5
6388,Female,African-American,24,0,0,0,2,(M1),6
2366,Male,Hispanic,26,0,0,0,0,(M1),1
3015,Male,Caucasian,46,0,0,0,1,(M1),1
5224,Male,African-American,25,0,0,0,0,(F1),8
9906,Male,Caucasian,43,0,0,0,4,(M2),2
2650,Female,African-American,40,0,0,0,0,(F1),1
3468,Male,African-American,35,0,0,0,3,(F2),10
3009,Male,Hispanic,56,0,0,0,8,(M2),4
8724,Male,African-American,42,1,0,0,7,(F3),9
4304,Male,Hispanic,28,0,0,0,10,(F3),9
6067,Male,African-American,29,0,0,0,6,(M1),7
6378,Male,African-American,41,2,0,0,16,(F3),7
6541,Male,Caucasian,19,1,3,2,5,(M2),9
8917,Male,African-American,23,0,0,0,2,(F5),6
10251,Male,Caucasian,26,0,0,0,0,(F3),2
3281,Male,Caucasian,30,0,0,0,3,(F3),4
5940,Male,Hispanic,53,0,0,0,1,(F3),5
8598,Male,African-American,23,0,2,2,4,(F3),7
1865,Male,Caucasian,36,0,0,0,0,(F3),1
5584,Male,African-American,53,0,0,0,13,(F2),7
5660,Male,Caucasian,37,0,0,0,0,(F3),5
10127,Male,Caucasian,56,0,0,0,5,(MO3),7
1317,Male,Caucasian,30,0,0,0,7,(F3),7
5606,Male,African-American,21,0,0,0,0,(F2),7
4346,Male,Caucasian,55,0,0,0,1,(F3),2
6002,Female,African-American,35,0,0,0,0,(M1),2
1445,Male,African-American,33,0,0,0,7,(F3),7
6695,Male,African-American,32,0,1,0,5,(F2),4
5800,Male,African-American,34,0,0,0,7,(M2),3
3335,Female,Hispanic,30,0,0,0,0,(M1),3
9120,Male,African-American,20,1,0,0,1,(F2),6
9309,Male,Other,47,0,0,0,0,(F3),1
10107,Female,African-American,39,0,0,0,1,(F2),5
10829,Female,African-American,22,0,0,0,1,(F2),6
284,Male,Other,45,0,0,0,2,(F3),1
11285,Male,African-American,38,0,0,0,7,(F3),7
106,Male,African-American,24,0,1,0,4,(M1),6
9515,Male,African-American,26,0,0,0,1,(F3),4
1915,Male,African-American,35,0,0,0,4,(F3),8
9146,Female,African-American,21,0,0,0,0,(M2),5
7213,Male,Caucasian,37,0,0,0,2,(F3),6
7531,Male,African-American,30,0,0,0,3,(F3),2
1287,Male,Other,39,0,0,0,0,(F3),1
1000,Male,African-American,31,0,0,0,23,(F3),10
9077,Male,Caucasian,23,0,0,1,10,(F3),7
5712,Male,African-American,29,0,0,0,1,(F3),8
994,Male,Hispanic,23,0,0,0,0,(F3),2
2150,Male,African-American,27,0,0,0,3,(F3),8
10497,Male,Other,22,0,0,0,1,(F3),4
8066,Male,Caucasian,24,0,0,0,2,(F3),3
4262,Male,African-American,25,0,0,0,1,(F3),4
1361,Male,African-American,27,0,0,0,5,(M2),3
9498,Female,African-American,36,0,0,0,0,(M1),2
366,Male,Caucasian,22,0,0,1,1,(M1),8
5255,Female,African-American,35,0,0,0,1,(F3),1
7085,Male,Caucasian,49,0,0,0,2,(M1),4
10302,Male,African-American,61,0,0,0,14,(MO3),2
7212,Female,African-American,26,0,0,0,2,(F7),2
3349,Male,African-American,36,0,0,0,0,(M1),3
8417,Female,African-American,24,0,0,0,0,(F2),3
10756,Male,Caucasian,26,0,0,0,0,(F3),4
2297,Male,Caucasian,21,0,0,0,5,(F3),8
10337,Male,Hispanic,32,0,0,0,0,(M1),2
6033,Male,African-American,23,0,0,0,2,(F3),6
11676,Male,African-American,22,0,0,0,2,(M1),7
3870,Male,African-American,30,0,0,0,9,(F2),10
4586,Male,Other,57,0,0,0,10,(F3),4
2428,Male,African-American,35,0,4,17,12,(F2),9
9947,Male,Caucasian,20,0,0,0,2,(F3),6
3529,Male,Hispanic,31,0,0,0,0,(F3),1
5076,Male,Caucasian,20,0,0,0,0,(F3),5
8153,Male,Caucasian,60,0,0,0,0,(M2),1
3073,Male,Other,23,0,0,0,0,(F3),1
1112,Female,African-American,35,0,0,0,3,(M1),3
8432,Male,African-American,30,0,0,0,18,(M2),9
2567,Male,Caucasian,38,0,0,0,1,(M1),6
7629,Male,Hispanic,45,0,0,0,6,(F3),6
1848,Male,Caucasian,44,0,0,0,0,(F3),2
6810,Male,African-American,22,0,0,0,1,(F3),9
10418,Female,Caucasian,26,0,0,0,0,(F3),4
1285,Female,African-American,37,0,0,0,1,(F3),5
10398,Male,Caucasian,32,0,1,0,0,(M2),4
1557,Female,African-American,54,0,0,0,0,(F3),1
8160,Female,Caucasian,20,0,0,0,1,(F3),5
5838,Male,Caucasian,33,0,0,0,0,(M1),1
7227,Male,Caucasian,50,0,0,0,3,(F2),2
5199,Male,African-American,22,0,0,0,3,(F2),7
4020,Male,Other,29,0,0,0,2,(F3),2
7251,Female,African-American,35,0,0,0,0,(F3),10
8075,Male,African-American,25,0,0,0,1,(F3),3
3939,Male,African-American,26,1,0,0,3,(F3),10
2269,Female,African-American,47,0,0,0,1,(F3),6
7583,Male,African-American,28,0,0,0,2,(M1),6
1959,Male,African-American,23,0,0,2,9,(F7),10
10486,Male,Caucasian,54,0,0,0,0,(M1),1
11259,Female,African-American,23,0,0,0,0,(F2),8
5801,Male,Caucasian,51,0,0,0,6,(F3),3
1250,Male,African-American,35,0,0,0,13,(F3),8
10495,Female,Caucasian,26,0,0,0,0,(M1),3
6545,Male,Other,26,0,0,0,2,(F3),4
6693,Male,Caucasian,25,0,0,0,0,(M1),3
936,Male,Caucasian,33,0,0,0,0,(F3),1
9588,Male,Caucasian,54,0,0,0,0,(F3),2
9101,Male,African-American,26,0,0,0,3,(F2),2
5236,Male,African-American,25,0,1,1,8,(F3),10
5756,Male,African-American,33,0,0,0,4,(F3),6
2843,Male,Caucasian,39,0,0,0,0,(M1),1
10688,Male,Caucasian,43,0,0,0,9,(F3),8
974,Male,Other,36,0,0,0,6,(F7),2
2826,Male,Caucasian,23,0,0,0,1,(F1),7
4217,Male,Caucasian,35,0,0,0,2,(F3),5
9378,Female,Caucasian,25,0,0,0,2,(F3),9
7156,Male,African-American,48,0,0,0,4,(F3),3
8683,Male,Caucasian,30,0,0,0,2,(F3),2
5486,Female,African-American,36,0,0,0,6,(M1),5
653,Male,Caucasian,24,0,1,1,3,(F3),8
11428,Male,Hispanic,21,0,2,5,2,(M1),7
11448,Male,Caucasian,31,0,0,0,0,(M1),1
2692,Male,Hispanic,37,0,0,0,3,(F3),1
4742,Female,African-American,27,0,0,0,0,(F2),2
3285,Male,African-American,46,0,0,0,5,(F3),5
6614,Male,Caucasian,23,0,0,1,1,(M1),2
5249,Male,African-American,28,0,0,0,0,(F2),4
1179,Male,African-American,37,0,0,0,4,(F3),2
8643,Male,Hispanic,40,0,0,0,2,(M1),2
11318,Male,Hispanic,20,1,0,0,2,(F3),10
4461,Male,Caucasian,64,0,0,0,8,(F3),1
4492,Female,African-American,20,0,0,0,0,(F3),4
8448,Male,African-American,30,0,0,0,4,(F3),3
9275,Male,African-American,29,0,0,0,0,(F2),2
7199,Male,African-American,28,0,0,0,1,(F3),6
9695,Male,Caucasian,30,0,0,0,1,(M2),1
4340,Male,African-American,26,0,0,0,2,(F3),2
4260,Male,African-American,26,0,1,0,5,(M2),5
614,Female,African-American,31,0,0,0,0,(F2),2
958,Male,Hispanic,31,0,0,0,0,(M2),2
3048,Female,African-American,63,0,0,0,0,(M1),1
1033,Female,African-American,46,0,0,0,2,(F3),3
10739,Male,African-American,33,0,0,0,14,(M2),6
1147,Male,African-American,22,0,0,0,1,(F3),3
7083,Male,Caucasian,58,0,0,0,0,(F2),1
10259,Male,Caucasian,57,0,0,0,0,(M1),1
5988,Female,Caucasian,23,0,0,0,0,(M1),3
2337,Female,African-American,31,0,0,0,0,(F3),1
6996,Female,African-American,21,0,0,0,0,(M1),5
5479,Male,African-American,22,0,0,0,3,(F3),9
6719,Male,African-American,38,0,0,0,2,(F3),7
11136,Male,Caucasian,40,0,0,0,6,(M1),2
8691,Male,Caucasian,32,0,0,0,1,(M2),2
7493,Female,African-American,20,0,0,0,0,(F2),6
10712,Male,African-American,24,0,0,1,3,(F3),6
7337,Male,Other,30,0,0,0,2,(F2),1
5232,Male,Caucasian,24,0,0,0,2,(F3),7
9835,Female,African-American,53,0,0,0,3,(F3),2
8879,Male,African-American,21,0,0,0,0,(F3),4
9667,Male,Caucasian,22,0,0,0,1,(F3),4
4524,Male,Caucasian,20,0,0,2,0,(F3),4
3776,Female,Caucasian,42,0,0,0,0,(M1),1
11161,Male,African-American,27,0,0,0,3,(M1),4
9102,Male,African-American,20,0,0,0,1,(M1),4
9133,Female,Caucasian,26,0,0,0,0,(F3),5
178,Male,African-American,33,0,12,2,28,(F3),8
4509,Male,African-American,21,0,0,0,0,(F2),7
8576,Male,African-American,21,0,0,0,0,(M1),4
8737,Female,African-American,27,0,0,0,8,(F2),6
3807,Female,Caucasian,31,0,0,0,1,(M1),5
4796,Male,Other,24,0,0,0,5,(M2),6
3115,Female,African-American,40,0,0,0,7,(M2),4
11140,Male,African-American,25,0,0,0,0,(F3),10
9073,Female,African-American,36,0,0,0,1,(F1),1
3750,Male,African-American,27,1,0,0,4,(F2),7
4558,Male,Caucasian,33,0,0,0,0,(F3),1
5916,Male,African-American,37,0,0,0,22,(M2),9
7905,Male,Other,30,0,0,0,0,(F3),1
749,Female,Caucasian,60,0,0,0,5,(M1),4
8538,Female,Caucasian,28,0,0,0,1,(F7),5
5017,Female,Caucasian,31,0,0,2,2,(F3),5
1013,Male,African-American,44,0,0,0,0,(F3),1
2077,Male,African-American,28,0,0,0,1,(M1),7
5588,Male,Caucasian,19,0,0,0,0,(F3),3
4333,Male,Other,37,0,0,0,4,(M1),1
2100,Male,Caucasian,44,0,0,0,0,(M2),1
1111,Male,African-American,48,0,0,0,2,(F3),6
11695,Male,African-American,33,0,0,0,14,(F3),4
10011,Male,African-American,45,0,0,0,4,(M2),3
10452,Female,African-American,44,0,0,0,0,(F3),1
11173,Male,African-American,48,0,0,0,4,(M1),2
6136,Male,African-American,26,0,0,2,1,(F3),8
23,Male,Caucasian,31,0,0,0,6,(F3),5
2475,Male,Other,48,0,0,0,1,(F3),1
7670,Male,African-American,26,0,0,0,4,(F3),7
6353,Male,African-American,57,0,0,0,0,(M1),1
8726,Female,Hispanic,29,0,0,0,1,(F2),4
161,Male,Caucasian,35,0,0,0,7,(F3),6
2302,Male,Other,37,0,0,0,0,(M2),1
10886,Female,African-American,39,0,0,0,1,(F3),7
6401,Male,Caucasian,53,0,0,0,1,(F2),1
10228,Male,Caucasian,49,0,0,0,3,(F2),1
3394,Male,Caucasian,21,0,0,0,3,(F3),8
6535,Male,Caucasian,21,1,0,0,1,(F2),3
11222,Female,Caucasian,38,0,0,0,0,(M1),4
7933,Male,Caucasian,53,0,0,0,0,(F3),1
11425,Male,African-American,33,0,0,0,3,(M1),2
7465,Male,Caucasian,22,0,0,0,0,(F3),3
2196,Male,African-American,49,0,0,0,4,(M1),2
3915,Male,Caucasian,32,0,0,0,0,(M1),4
5587,Male,Caucasian,28,0,0,0,0,(F3),2
1756,Female,Caucasian,56,0,0,0,1,(F3),2
828,Female,Caucasian,26,0,0,0,0,(F3),9
4113,Male,Caucasian,58,0,0,0,11,(F3),6
3051,Male,African-American,51,0,0,0,0,(M1),1
6641,Male,African-American,20,0,0,1,2,(F3),10
6638,Male,African-American,22,0,0,0,1,(F3),4
5500,Male,Caucasian,72,0,0,0,7,(F3),4
2536,Male,African-American,57,0,0,0,27,(M2),10
486,Female,African-American,22,0,0,0,0,(F3),3
4021,Male,African-American,39,0,0,0,1,(F3),1
2476,Male,African-American,26,0,1,1,13,(F3),8
141,Male,Caucasian,30,0,0,1,6,(F3),5
9739,Male,African-American,51,0,0,0,12,(F3),8
52,Female,Caucasian,33,0,0,0,4,(M1),5
11558,Male,African-American,45,1,0,0,15,(F3),10
783,Female,Hispanic,62,0,0,0,0,(F3),1
9427,Male,Caucasian,33,0,0,0,0,(F3),6
1878,Male,African-American,23,0,0,0,5,(F3),10
1236,Male,Caucasian,32,0,0,0,2,(F1),4
7153,Male,African-American,21,0,0,0,0,(M1),4
364,Male,African-American,25,0,0,0,0,(F3),3
11357,Male,Caucasian,51,0,0,0,0,(M1),1
3989,Male,Hispanic,96,0,0,0,2,(F3),2
2590,Male,African-American,26,0,0,0,4,(F2),2
7775,Male,African-American,41,0,0,0,2,(F3),1
3811,Male,African-American,53,0,0,0,2,(F3),2
7608,Male,African-American,24,0,0,0,0,(M1),5
6850,Male,Caucasian,43,0,0,0,0,(F3),9
3892,Male,Caucasian,31,0,0,1,2,(F3),5
2369,Male,African-American,30,0,0,0,0,(F2),1
10288,Male,Other,34,0,0,0,3,(M1),2
11067,Male,African-American,40,0,0,0,0,(F3),1
757,Male,African-American,38,0,0,0,0,(F3),5
11265,Male,Other,47,0,0,0,0,(F3),1
6597,Male,African-American,34,1,0,0,10,(F3),9
